2023-08-01 09:17:06.1135|11856|INFO|Initialisation... 
2023-08-01 09:17:06.1292|11856|INFO|Folder to watch : C:\ZF\MesureSPC\TEMP
2023-08-01 09:17:06.1292|11856|INFO|Creation of event : OK
2023-08-01 11:23:21.3720|11856|INFO|----   Event triggered   ----
2023-08-01 11:23:21.4189|11856|INFO|Process end : OK 
2023-08-01 13:51:09.5809|11856|INFO|----   Event triggered   ----
2023-08-01 13:51:09.6161|11856|INFO|Process end : OK 
2023-08-01 14:21:16.5779|11856|INFO|----   Event triggered   ----
2023-08-01 14:21:16.5998|11856|INFO|Process end : OK 
2023-08-01 14:36:09.7745|11856|INFO|----   Event triggered   ----
2023-08-01 14:36:09.8370|11856|INFO|Process end : OK 
2023-08-01 14:36:49.3733|11856|INFO|----   Event triggered   ----
2023-08-01 14:36:49.4045|11856|INFO|Process end : OK 
2023-08-01 14:38:19.4314|11856|INFO|----   Event triggered   ----
2023-08-01 14:38:19.4626|11856|INFO|Process end : OK 
2023-08-01 14:39:49.7538|11856|INFO|----   Event triggered   ----
2023-08-01 14:39:50.5193|11856|INFO|Process end : OK 
