2022-05-17 10:59:07.6174|19324|INFO|Initialisation... 
2022-05-17 10:59:07.6771|19324|INFO|Folder to watch : \\BREFR-AOI-3.ad.trw.com\C$\temp\xml\HARAN_Ok_Archive
2022-05-17 10:59:07.7070|19324|INFO|Creation of event : OK
2022-05-17 10:59:58.4478|26640|INFO|Initialisation... 
2022-05-17 10:59:58.4687|26640|INFO|Folder to watch : \\BREFR-AOI-3.ad.trw.com\C$\temp\xml\HARAN_Ok_Archive
2022-05-17 10:59:58.5053|26640|INFO|Creation of event : OK
2022-05-17 11:01:40.7742|21828|INFO|Initialisation... 
2022-05-17 11:01:40.7981|21828|INFO|Folder to watch : \\BREFR-AOI-3.ad.trw.com\C$\temp\xml
2022-05-17 11:01:40.7981|21828|INFO|Creation of event : OK
2022-05-17 11:01:51.2435|21828|INFO|----   Event triggered   ----
2022-05-17 11:01:51.2435|21828|INFO|Loading Process : C:\Windows\System32\notepad.exe
2022-05-17 11:01:51.3178|21828|INFO|Starting process : OK 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3178|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
2022-05-17 11:01:51.3208|21828|INFO|Process end : PENDING 
